title,url,year,month,day
Doodle 4 Google 2012 - Japan Winner,http://www.google.com/logos/2012/doodle_4_google_2012_-_japan_winner-984005.3-hp.jpg,2012,12,3
Hryhorii Skovoroda's 290 Birthday,http://www.google.com/logos/2012/hryhorii_skovorodas_290_birthday-985005-hp.jpg,2012,12,3
United Arab Emirates National Day 2012,http://www.google.com/logos/2012/united_arab_emirates_national_day_2012-983005-hp.jpg,2012,12,2
Doodle 4 Google 2012 - Romania Winner,http://www.google.com/logos/2012/doodle_4_google_2012_-_romania_winner-979005-hp.jpg,2012,12,1
Jackie Robinson's 94th Birthday,http://www.google.com/logos/2013/jackie_robinsons_94th_birthday-1015005-hp.jpg,2013,1,31
Leonid Gaidai's 90th Birthday,http://www.google.com/logos/2013/leonid_gaidais_90th_birthday-1017005.2-hp.jpg,2013,1,30
Republic Day 2013,http://www.google.com/logos/2013/republic_day_2013-1043005-hp.jpg,2013,1,26
Australia Day 2013,http://www.google.com/logos/2013/australia_day_2013-1016006.9-hp.jpg,2013,1,26
Juraj Jánošík's 325th Birthday,http://www.google.com/logos/2013/juraj_jnoks_325th_birthday-1021005.2-hp.jpg,2013,1,25
Czech Republic Election Day 2013,http://www.google.com/logos/2013/czech_republic_election_day_2013-1053005-hp.jpg,2013,1,25
Andrija Mohorovičić's 156th Birthday,http://www.google.com/logos/2013/andrija_mohoroviis_156th_birthday-1020005-hp.jpg,2013,1,23
Israel Elections 2013,http://www.google.com/logos/2013/israel_elections_2013-1017006.3-hp.jpg,2013,1,22
Grandparents' Day 2013,http://www.google.com/logos/2013/grandparents_day_2013-1014005-hp.png,2013,1,21
Emma Gad's 161th Birthday,http://www.google.com/logos/2013/emma_gads_161th_birthday-1018005-hp.jpg,2013,1,21
Dr. Martin Luther King Day 2013,http://www.google.com/logos/2013/dr_martin_luther_king_day_2013-1011005-hp.jpg,2013,1,21
Rubén Darío's 146th Birthday,http://www.google.com/logos/2013/rubn_daros_146th_birthday-1013005-hp.jpg,2013,1,18
Cecilia May Gibbs' 136th Birthday,http://www.google.com/logos/2013/cecilia_may_gibbs_136th_birthday-1016005-hp.jpg,2013,1,17
Teacher's Day 2013,http://www.google.com/logos/2013/teachers_day_2013-1030005-hp.jpg,2013,1,16
Zamboni,http://www.google.com/logos/2013/zamboni-1005006-hp.jpg,2013,1,16
Aleko Konstantinov's 150th birthday,http://www.google.com/logos/2013/aleko_konstantinovs_150th_birthday-1022005-hp.jpg,2013,1,13
Children's Day 2013 (Thailand),http://www.google.com/logos/2013/childrens_day_2013-1026007.3-hp.jpg,2013,1,12
Czech Republic Election Day 2013,http://www.google.com/logos/2013/czech_republic_election_day_2013-1050005-hp.jpg,2013,1,11
150th Anniversary of the Tube,http://www.google.com/logos/2013/150th_anniversary_of_the_tube-1010005-hp.jpg,2013,1,9
Nanakusa Gayu (7 Herb Porridge),http://www.google.com/logos/2013/nanakusa_gayu_7_herb_porridge-1008005-hp.jpg,2013,1,7
Eliezer Ben Yehuda's 155th Birthday,http://www.google.com/logos/2013/eliezer_ben_yehudas_155th_birthday-1009005-hp.jpg,2013,1,7
Barış Manço's 70th Birthday,http://www.google.com/logos/2013/bar_manos_70th_birthday-1007005-hp.jpg,2013,1,2
New Year's Day 2013,http://www.google.com/logos/2013/new_years_day_2013-983008-hp.jpg,2013,1,1
Dominican Republic Independence Day 2013,http://www.google.com/logos/2013/dominican_republic_independence_day_2013-1057006-hp.jpg,2013,2,27
Kuwait National Day 2013,http://www.google.com/logos/2013/kuwait_national_day_2013-1201005-hp.jpg,2013,2,25
Italian Elections 2013,http://www.google.com/logos/2013/italian_elections_2013-1223006-hp.jpg,2013,2,24
Lantern Festival 2013,http://www.google.com/logos/2013/lantern_festival_2013-1058005-hp.jpg,2013,2,24
Estonia Independence Day 2013,http://www.google.com/logos/2013/estonia_independence_day_2013-1057005.3-hp.jpg,2013,2,24
Victor Brecheret's 119th Birthday,http://www.google.com/logos/2013/victor_brecherets_119th_birthday-1042005-hp.jpg,2013,2,22
Edward Gorey's 88th Birthday,http://www.google.com/logos/2013/edward_goreys_88th_birthday-1056005.2-hp.jpg,2013,2,22
Arthur Schopenhauer's 225th Birthday,http://www.google.com/logos/2013/arthur_schopenhauer_225th_birthday-1031005-hp.jpg,2013,2,22
Park Su-Geun's Birthday,http://www.google.com/logos/2013/park_su-geuns_birthday-1055005-hp.jpg,2013,2,21
Nicolaus Copernicus' 540th Birthday,http://www.google.com/logos/2013/nicolaus_copernicus_540th_birthday-1041005.3-hp.jpg,2013,2,19
Nasir al-Din al-Tusi's 812th Birthday,http://www.google.com/logos/2013/nasir_al-din_al-tusis_812th_birthday-1054005-hp.jpg,2013,2,18
Lithuania Act of Independence 2013,http://www.google.com/logos/2013/lithuania_act_of_independence_2013-1040005-hp.jpg,2013,2,16
Serbia National Day 2013,http://www.google.com/logos/2013/serbia_national_day_2013-1038005-hp.jpg,2013,2,15
Anne Cath Vestly's 93rd birthday,http://www.google.com/logos/2013/anne_cath_vestlys_93rd_birthday-1035005-hp.jpg,2013,2,15
Valentine's Day and George Ferris' 154th Birthday,http://www.google.com/logos/2013/valentines_day_and_george_ferris_154th_birthday-1032005-hp.png,2013,2,14
Fyodor Shalyapin's 140th Birthday,http://www.google.com/logos/2013/fyodor_shalyapins_140th_birthday-1047005-hp.jpg,2013,2,13
Carnival 2013,http://www.google.com/logos/2013/carnival_2013-1046005-hp.jpg,2013,2,12
Elsa Beskow's 139th Birthday,http://www.google.com/logos/2013/elsa_beskows_139th_birthday-1044005-hp.jpg,2013,2,11
Argentina Carnival,http://www.google.com/logos/2013/argentina_carnival-1045005-hp.jpg,2013,2,11
Lunar New Year 2013 - Korea,http://www.google.com/logos/2013/lunar_new_year_2013_-_korea-1039005-hp.jpg,2013,2,10
Chinese New Year 2013,http://www.google.com/logos/2013/chinese_new_year_2013-1012005-hp.jpg,2013,2,10
Lunar New Year 2013 - Vietnam,http://www.google.com/logos/2013/lunar_new_year_2013_-_vietnam-1037005-hp.jpg,2013,2,10
Barranquilla Carnival,http://www.google.com/logos/2013/barranquilla_carnival-1036005-hp.jpg,2013,2,9
Jagjit Singh's 72nd Birthday,http://www.google.com/logos/2013/jagjit_singhs_72nd_birthday-1034005-hp.jpg,2013,2,8
Mary Leakey's 100th Birthday,http://www.google.com/logos/2013/mary_leakeys_100th_birthday-1026006-hp.jpg,2013,2,6
64th anniversary of Alberto Larraguibel's record setting Puissance jump,http://www.google.com/logos/2013/64th_anniversary_of_alberto_larraguibels_record_setting_puissance_jump-1033005-hp.jpg,2013,2,5
Manuel Alvarez Bravo's 111st Birthday,http://www.google.com/logos/2013/manuel_alvarez_bravos_111st_birthday-1026005-hp.jpg,2013,2,4
Last day of the Canadian Penny,http://www.google.com/logos/2013/last_day_of_the_canadian_penny-1027005-hp.gif,2013,2,4
Josef Kajetán Tyl's 205th Birthday,http://www.google.com/logos/2013/josef_kajetn_tyls_205th_birthday-1028005.2-hp.png,2013,2,4
Sri Lanka Independence Day 2013,http://www.google.com/logos/2013/sri_lanka_independence_day_2013-1063005-hp.jpg,2013,2,4
Polde Bibič's 80th Birthday,http://www.google.com/logos/2013/polde_bibis_80th_birthday-1025005-hp.jpg,2013,2,3
María Elena Walsh's 83rd Birthday,http://www.google.com/logos/2013/mara_elena_walshs_83rd_birthday-1001006-hp.jpg,2013,2,1
Cesar Chavez's 86th Birthday,http://www.google.com/logos/2013/cesar_chavezs_86th_birthday-1114005-hp.jpg,2013,3,31
Shoshana Damari's 90th Birthday ,http://www.google.com/logos/2013/soshana_damaris_90th_birthday_-1113005-hp.jpg,2013,3,31
Prokop Diviš's 315th Birthday,http://www.google.com/logos/2013/prokop_divis_315th_birthday-1111005-hp.jpg,2013,3,26
Bangladesh Independence Day 2013,http://www.google.com/logos/2013/bangladesh_independence_day_2013-1112005-hp.jpg,2013,3,26
Adalbert Czerny's 150th Birthday,http://www.google.com/logos/2013/adalbert_czernys_150th_birthday-1110005-hp.jpg,2013,3,25
Persian New Year 2013,http://www.google.com/logos/2013/persian_new_year_2013-1610005-hp.jpg,2013,3,21
Rafael Bordalo Pinheiro's 167th Birthday ,http://www.google.com/logos/2013/rafael_bordalo_pinheiros_167th_birthday_-1107006-hp.jpg,2013,3,21
Henrik Ibsen's 185th Birthday,http://www.google.com/logos/2013/henrik_ibsens_185th_birthday-1106006-hp.jpg,2013,3,20
St. Patrick's Day 2013,http://www.google.com/logos/2013/st_patricks_day_2013-1108005-hp.jpg,2013,3,17
Hungary National Day 2013,http://www.google.com/logos/2013/hungary_national_day_2013-1107005-hp.jpg,2013,3,15
Vladimir Vernadsky's 150th Birthday,http://www.google.com/logos/2013/vladimir_vernadskys_150th_birthday-1103005-hp.jpg,2013,3,12
André Le Nôtre's 400th Birthday,http://www.google.com/logos/2013/andr_le_ntres_400th_birthday-1104005-hp.jpg,2013,3,12
Evert Taube's 123rd Birthday,http://www.google.com/logos/2013/evert_taubes_123rd_birthday-1107007.2-hp.jpg,2013,3,12
Douglas Adams' 61st Birthday,http://www.google.com/logos/2013/douglas_adams_61st_birthday-1062005-hp.jpg,2013,3,11
Joseph von Eichendorff's 225th Birthday,http://www.google.com/logos/2013/joseph_von_eichendorffs_225th_birthday-1057008-hp.jpg,2013,3,10
Luis Barragan's 111th Birthday,http://www.google.com/logos/2013/luis_barragans_111th_birthday-1055008-hp.jpg,2013,3,9
Women's Day 2013,http://www.google.com/logos/2013/womens_day_2013-1055007-hp.jpg,2013,3,8
Volodymyr Dakhno's 81st Birthday,http://www.google.com/logos/2013/volodymyr_dakhnos_81st_birthday-1061005-hp.jpg,2013,3,7
Ghana Independence Day 2013,http://www.google.com/logos/2013/ghana_independence_day_2013-1202005-hp.jpg,2013,3,6
Kenya Election Day 2013,http://www.google.com/logos/2013/kenya_election_day_2013-1204005-hp.jpg,2013,3,4
Miriam Makeba's 81st Birthday,http://www.google.com/logos/2013/miriam_makebas_81st_birthday-1417005-hp.jpg,2013,3,4
Bulgaria National Day 2013,http://www.google.com/logos/2013/bulgaria_national_day_2013-1057007-hp.jpg,2013,3,3
Ramón Gómez Cornet's 115th Birthday,http://www.google.com/logos/2013/ramn_gmez_cornets_115th_birthday-1059005-hp.jpg,2013,3,1
Ryunosuke Akutagawa's 121st Birthday,http://www.google.com/logos/2013/ryunosuke_akutagawas_121st_birthday-1059006-hp.jpg,2013,3,1
St. David's Day 2013,http://www.google.com/logos/2013/st_davids_day_2013-1060005-hp.jpg,2013,3,1
Children's Day 2013 (Mexico),http://www.google.com/logos/2013/childrens_day_2013-1432005-hp.jpg,2013,4,30
Jaroslav Hasek's 130th Birthday (CZ),http://www.google.com/logos/2013/jaroslav_haseks_130th_birthday_cz-1438006-hp.jpg,2013,4,30
Queens Day 2013,http://www.google.com/logos/2013/queens_day_2013-1431005-hp.jpg,2013,4,30
South African Freedom Day 2013,http://www.google.com/logos/2013/south_african_freedom_day_2013-1555005-hp.jpg,2013,4,27
Ella Fitzgerald's 96th Birthday,http://www.google.com/logos/2013/ella_fitzgeralds_96th_birthday-1212009-hp.jpg,2013,4,25
Gabriel Figueroa's 106th Birthday,http://www.google.com/logos/2013/gabriel_figueroas_106th_birthday-1353007-hp.jpg,2013,4,24
National Sovereignty and Children's Day 2013,http://www.google.com/logos/2013/national_sovereignty_and_childrens_day_2013-1379007-hp.jpg,2013,4,23
St. George's Day 2013,http://www.google.com/logos/2013/st_georges_day_2013-1675006-hp.jpg,2013,4,23
Dooly the Little Dinosaur's Birthday,http://www.google.com/logos/2013/dooly_the_little_dinosaurs_birthday-1560005-hp.jpg,2013,4,22
Earth Day 2013,http://www.google.com/logos/2013/earth_day_2013-1458005-hp.jpg,2013,4,22
Sir Norman Parkinson's 100th Birthday,http://www.google.com/logos/2013/sir_norman_parkinsons_100th_birthday-1413005-hp.jpg,2013,4,21
Doodle 4 Google 2013 - Turkey Winner ,http://www.google.com/logos/2013/doodle_4_google_2013_-_turkey_winner_-1553006-hp.jpg,2013,4,18
Adam Frantisek Kollar's 295th Birthday,http://www.google.com/logos/2013/adam_frantisek_kollars_295th_birthday-1430005-hp.jpg,2013,4,17
Chavela Vargas' 94th Birthday,http://www.google.com/logos/2013/chavela_vargas_94th_birthday-1209006-hp.jpg,2013,4,17
Israel Independence Day 2013,http://www.google.com/logos/2013/israel_independence_day_2013-1429005-hp.jpg,2013,4,16
160th Anniversary of the First Passenger Train in India,http://www.google.com/logos/2013/160th_anniversary_of_the_first_passenger_train_in_india-1361006-hp.jpg,2013,4,16
Doodle 4 Google 2013 - Ireland Winner,http://www.google.com/logos/2013/doodle_4_google_2013_-_ireland_winner-1393007.2-hp.jpg,2013,4,16
Leonhard Euler's 306th Birthday,http://www.google.com/logos/2013/leonhard_eulers_306th_birthday-1573005-hp.jpg,2013,4,15
Alfredo Volpi's 117th Birthday,http://www.google.com/logos/2013/alfredo_volpis_117th_birthday-1438005-hp.jpg,2013,4,14
Songkran Festival 2013,http://www.google.com/logos/2013/songkran_festival_2013-1504005-hp.jpg,2013,4,13
25th Anniversary of the Opening of the Great Seto Bridge,http://www.google.com/logos/2013/25th_anniversary_of_the_opening_of_the_great_seto_bridge-1404005-hp.jpg,2013,4,10
Bernardo Alberto Houssay's 126th Birthday,http://www.google.com/logos/2013/bernardo_alberto_houssays_126th_birthday-1393006-hp.jpg,2013,4,10
Charles Baudelaire's 192nd Birthday,http://www.google.com/logos/2013/charles_baudelaires_192nd_birthday-1212008-hp.jpg,2013,4,9
Hong Xun Tao's 85th Birthday,http://www.google.com/logos/2013/hong_xun_taos_85th_birthday-1437005.3-hp.jpg,2013,4,9
500th Anniversary of the Piri Reis Map,http://www.google.com/logos/2013/500th_anniversary_of_the_piri_reis_map-1696005-hp.jpg,2013,4,7
Arbor Day 2013,http://www.google.com/logos/2013/arbor_day_2013-1688005-hp.jpg,2013,4,5
Senegal Independence Day 2013,http://www.google.com/logos/2013/senegal_independence_day_2013-1403005-hp.jpg,2013,4,4
Henry van de Velde's 150th Birthday,http://www.google.com/logos/2013/henry_van_de_veldes_150th_birthday-1689005-hp.jpg,2013,4,3
Maria Sibylla Merian's 366th Birthday ,http://www.google.com/logos/2013/maria_sibylla_merians_366th_birthday_-1256008-hp.jpg,2013,4,2
Jorge Isaacs' 176th Birthday,http://www.google.com/logos/2013/jorge_isaacs_176th_birthday-1410005-hp.jpg,2013,4,1
Wangari Maathai 73rd Birthday,http://www.google.com/logos/2013/wangari_maathai_73rd_birthday-1400005-hp.jpg,2013,4,1
Julius Richard Petri's 161st Birthday,http://www.google.com/logos/2013/julius_richard_petris_161st_birthday-1541005.2-hp.jpg,2013,5,31
Potato Day 2013,http://www.google.com/logos/2013/potato_day_2013-1542005-hp.jpg,2013,5,30
Leah Goldberg's 102nd Birthday,http://www.google.com/logos/2013/leah_goldbergs_102nd_birthday-1550005-hp.jpg,2013,5,29
Mother’s Day 2013 International,http://www.google.com/logos/2013/mothers_day_2013_international-1543005-hp.jpg,2013,5,26
Jordan Independence Day 2013,http://www.google.com/logos/2013/jordan_independence_day_2013-1544005-hp.jpg,2013,5,25
Doodle 4 Google 2013 - US Winner,http://www.google.com/logos/2013/doodle_4_google_2013_-_us_winner-1522006-hp.jpg,2013,5,23
140th Anniversary of the RCMP,http://www.google.com/logos/2013/140th_anniversary_of_the_rcmp-1580006-hp.jpg,2013,5,23
Exposición Universal de Barcelona's 125th anniversary,http://www.google.com/logos/2013/exposicin_universal_de_barcelonas_125th_anniversary-1546005-hp.jpg,2013,5,20
Charles Trenet's 100th Birthday,http://www.google.com/logos/2013/charles_trenets_100th_birthday-1535005.2-hp.jpg,2013,5,18
The National Theatre's 145 Anniversary,http://www.google.com/logos/2013/the_national_theatres_145_anniversary-1545005-hp.jpg,2013,5,16
Paraguay Independence Day 2013,http://www.google.com/logos/2013/paraguay_independence_day_2013-1511005-hp.jpg,2013,5,15
Viktor Vasnetsov's 165th Birthday,http://www.google.com/logos/2013/viktor_vasnetsovs_165th_birthday-1514005.2-hp.jpg,2013,5,15
Teacher's Day 2013,http://www.google.com/logos/2013/teachers_day_2013-1513005-hp.jpg,2013,5,15
Frank Hornby's 150th Birthday,http://www.google.com/logos/2013/frank_hornbys_150th_birthday-1512005-hp.jpg,2013,5,15
Antonio Berni's 108th Birthday,http://www.google.com/logos/2013/antonio_bernis_108th_birthday-1463005-hp.jpg,2013,5,14
Doodle 4 Google 2013 - Greece Winner,http://www.google.com/logos/2013/doodle_4_google_2013_-_greece_winner-1735005-hp.jpg,2013,5,14
Philippines Elections 2013,http://www.google.com/logos/2013/philippines_elections_2013-1510005.2-hp.jpg,2013,5,13
Mother's Day 2013,http://www.google.com/logos/2013/mothers_day_2013-1509005-hp.jpg,2013,5,12
Gustaf de Laval's 168th birthday,http://www.google.com/logos/2013/gustaf_de_lavals_168th_birthday-1456005-hp.jpg,2013,5,9
Parent's Day 2013,http://www.google.com/logos/2013/parents_day_2013-1508005-hp.jpg,2013,5,8
Saul Bass' 93rd Birthday,http://www.google.com/logos/2013/saul_bass_93rd_birthday-1455005-hp.jpg,2013,5,8
Mihailo Petrović Alas' 145th birthday,http://www.google.com/logos/2013/mihailo_petrovi_alas_145th_birthday-1445005-hp.jpg,2013,5,6
Children's Day 2013 (Korea),http://www.google.com/logos/2013/childrens_day_2013-1444005-hp.jpg,2013,5,5
Malaysia Elections 2013,http://www.google.com/logos/2013/malaysia_elections_2013-1401005.3-hp.jpg,2013,5,5
Søren Kierkegaard's 200th Birthday,http://www.google.com/logos/2013/sren_kierkegaards_200th_birthday-1443005-hp.jpg,2013,5,5
Satyajit Ray's 92nd Birthday,http://www.google.com/logos/2013/satyajit_rays_92nd_birthday-1442005-hp.jpg,2013,5,2
Labor Day 2013,http://www.google.com/logos/2013/labor_day_2013-1410006-hp.png,2013,5,1
Labor Day 2013 (France),http://www.google.com/logos/2013/labor_day_2013_fr_only-1790005-hp.png,2013,5,1
Herta Heuwer's 100th Birthday,http://www.google.com/logos/doodles/2013/herta_heuwers_100th_birthday-1551005-hp.jpg,2013,6,30
The 100th Tour de France,http://www.google.com/logos/doodles/2013/the_100th_tour_de_france-1540005.3-hp.gif,2013,6,29
Antoni Gaudí's 161st Birthday,http://www.google.com/logos/2013/antoni_gauds_161st_birthday-1539005.2-hp.jpg,2013,6,25
Mt. Fuji becomes a World Heritage site,http://www.google.com/logos/2013/mt_fuji_becomes_a_world_heritage_site-2110005.2-hp.png,2013,6,23
First Day of Summer 2013,http://www.google.com/logos/2013/first_day_of_summer_2013-1536005-hp.gif,2013,6,21
First Day of Winter 2013,http://www.google.com/logos/2013/first_day_of_winter_2013-1985005-hp.gif,2013,6,21
Zlatko Grgić's 82nd Birthday,http://www.google.com/logos/2013/zlatko_grgis_82nd_birthday-1537005-hp.jpg,2013,6,21
 Aleksander Fredro's 220th birthday,http://www.google.com/logos/2013/_aleksander_fredros_220th_birthday-1412005-hp.jpg,2013,6,20
Henry Lawson's 146th Birthday,http://www.google.com/logos/2013/henry_lawsons_146th_birthday-1534005-hp.jpg,2013,6,17
Father's Day 2013,http://www.google.com/logos/2013/fathers_day_2013-1532005-hp.jpg,2013,6,16
Granadas Millenium,http://www.google.com/logos/2013/granadas_millenium-1533005-hp.jpg,2013,6,16
Kobayashi Issa's 250th Birthday,http://www.google.com/logos/2013/kobayashi_issas_250th_birthday-1531005-hp.jpg,2013,6,15
Dano (Korean Festival Day) 2013,http://www.google.com/logos/2013/dano_korean_festival_day_2013-1508006-hp.jpg,2013,6,13
Dia Dos Namorados 2013,http://www.google.com/logos/2013/dia_dos_namorados_2013-1529005-hp.jpg,2013,6,12
Philippine Independence Day 2013,http://www.google.com/logos/2013/philippine_independence_day_2013-1526005-hp.gif,2013,6,12
Dragon Boat Festival 2013,http://www.google.com/logos/2013/dragon_boat_festival_2013-1528005-hp.jpg,2013,6,12
Maurice Sendak's 85th Birthday,http://www.google.com/logos/2013/maurice_sendaks_85th_birthday-1525005-hp.jpg,2013,6,10
Portugal National Day 2013,http://www.google.com/logos/2013/portugal_independence_day_2013-1527005-hp.jpg,2013,6,10
Primož Trubar's 505th Birthday,http://www.google.com/logos/2013/primo_trubars_505th_birthday-1524005-hp.jpg,2013,6,8
Federico García Lorca's 115th Birthday,http://www.google.com/logos/2013/federico_garca_lorcas_115th_birthday-1521005-hp.jpg,2013,6,5
Thomas Chippendale's 295th Birthday,http://www.google.com/logos/2013/thomas_chippendales_295th_birthday-1520005-hp.jpg,2013,6,5
Vladislav Gorodetsky's 150th Birthday,http://www.google.com/logos/2013/vladislav_gorodetskys_150th_birthday-1519005-hp.jpg,2013,6,4
Children’s Day 2013 (Poland),http://www.google.com/logos/2013/childrens_day_2013-1516005-hp.jpg,2013,6,1
Children's Day 2013 (Russia),http://www.google.com/logos/2013/childrens_day_2013-1517005-hp.jpg,2013,6,1
National Thai Language Day ,http://www.google.com/logos/doodles/2013/national_thai_language_day_-2003006-hp.jpg,2013,7,29
Peru Independence Day 2013,http://www.google.com/logos/doodles/2013/peru_independence_day_2013-2004005-hp.jpg,2013,7,28
Tunisia Republic Day 2013,http://www.google.com/logos/doodles/2013/tunisia_republic_day_2013-2003005.2-hp.jpg,2013,7,25
Rosalind Franklin's 93rd Birthday,http://www.google.com/logos/doodles/2013/rosalind_franklins_93rd_birthday-2002005.2-hp.jpg,2013,7,25
Children's Day 2013 (Indonesia),http://www.google.com/logos/doodles/2013/childrens_day_2013-2000005-hp.jpg,2013,7,23
Tu B'av 2013,http://www.google.com/logos/doodles/2013/tu_bav_2013-1999005-hp.jpg,2013,7,22
Warda Al-Jazairia's 74th Birthday,http://www.google.com/logos/doodles/2013/warda_al-jazairias_74th_birthday-2001005-hp.jpg,2013,7,22
Children's Day 2013 (Panama),http://www.google.com/logos/doodles/2013/childrens_day_2013-1997005-hp.jpg,2013,7,21
Japan Election Day 2013,http://www.google.com/logos/doodles/2013/japan_election_day_2013-1998005.2-hp.jpg,2013,7,21
Belgium National Day 2013,http://www.google.com/logos/doodles/2013/belgium_national_day_2013-2245005-hp.jpg,2013,7,21
Colombia Independence Day 2013,http://www.google.com/logos/doodles/2013/colombia_independence_day_2013-1996005-hp.jpg,2013,7,20
Rembrandt van Rijn's 407th Birthday,http://www.google.com/logos/doodles/2013/rembrandt_van_rijns_407th_birthday-1993005.3-hp.jpg,2013,7,15
Bastille Day,http://www.google.com/logos/doodles/2013/bastille_day-1991005-hp.jpg,2013,7,14
Ingmar Bergman's 95th Birthday,http://www.google.com/logos/doodles/2013/ingmar_bergmans_105th_birthday-1992005-hp.jpg,2013,7,14
Claude Bernard's 200th Birthday,http://www.google.com/logos/doodles/2013/claude_bernards_200th_birthday-1990005-hp.gif,2013,7,12
Anibal Troilo's 99th Birthday,http://www.google.com/logos/doodles/2013/anibal_troilos_99th_birthday-1989005-hp.jpg,2013,7,11
Saturnino Herrán's 126th Birthday,http://www.google.com/logos/doodles/2013/saturnino_herrns_126th_birthday-1979005.2-hp.jpg,2013,7,9
Roswell's 66th Anniversary ,http://www.google.com/logos/doodles/2013/roswells_66th_anniversary_-1984005-hp.jpg,2013,7,8
Tanabata (Star Festival),http://www.google.com/logos/doodles/2013/tanabata_star_festival-1973006-hp.jpg,2013,7,7
Vladimir Durov's 150th Birthday,http://www.google.com/logos/doodles/2013/vladimir_durovs_150th_birthday-2058005-hp.jpg,2013,7,7
Venezuelas Independence Day 2013,http://www.google.com/logos/doodles/2013/venezuelas_independence_day_2013-1994005-hp.jpg,2013,7,5
4th of July,http://www.google.com/logos/doodles/2013/4th_of_july-1977005-hp.jpg,2013,7,4
Ukichiro Nakaya's 113th Birthday,http://www.google.com/logos/doodles/2013/ukichiro_nakayas_113th_birthday-1927008-hp.jpg,2013,7,4
Pedro Nel Gómez's 114th Birthday,http://www.google.com/logos/doodles/2013/pedro_nel_gmezs_114th_birthday-1978005-hp.jpg,2013,7,4
Franz Kafka's 130th Birthday,http://www.google.com/logos/doodles/2013/franz_kafkas_130th_birthday-1976005-hp.png,2013,7,3
Li Shizhen's 495th Birthday,http://www.google.com/logos/doodles/2013/li_shizhens_495th_birthday-1975005-hp.jpg,2013,7,3
Wisława Szymborska's 90th Birthday,http://www.google.com/logos/doodles/2013/wisawa_szymborskas_90th_birthday-2075005-hp.gif,2013,7,2
Alhazen's 1048th Birthday,http://www.google.com/logos/doodles/2013/alhazens_1048th_birthday-1974005-hp.jpg,2013,7,1
Canada Day,http://www.google.com/logos/doodles/2013/canada_day-1973005-hp.jpg,2013,7,1
Hari Merdeka/Malaysia Independence Day 2013,http://www.google.com/logos/doodles/2013/hari_merdekamalaysia_independence_day_2013-2020005.3-hp.jpg,2013,8,31
"50th Anniversary of the ""I Have a Dream"" Speech",http://www.google.com/logos/doodles/2013/50th_anniversary_of_the_i_have_a_dream_speech-2072005.2-hp.jpg,2013,8,28
Natalia Sats's 110th Birthday,http://www.google.com/logos/doodles/2013/natalia_satss_110th_birthday-2018005-hp.jpg,2013,8,27
First Day of School 2013,http://www.google.com/logos/doodles/2013/first_day_of_school_2013-4779115336957952-hp.jpg,2013,8,27
Rufino Tamayo's 114th Birthday,http://www.google.com/logos/doodles/2013/rufino_tamayos_114th_birthday-2017005-hp.jpg,2013,8,26
Uruguay Independence Day 2013,http://www.google.com/logos/doodles/2013/uruguay_independence_day_2013-2016005-hp.jpg,2013,8,25
Ukraine Independence Day 2013,http://www.google.com/logos/doodles/2013/ukraine_independence_day_2013-2009008-hp.png,2013,8,24
Claude Debussy's 151st Birthday,http://www.google.com/logos/doodles/2013/claude_debussys_151st_birthday-2009007.2-hp.jpg,2013,8,22
200th Anniversary of Chile's National Library ,http://www.google.com/logos/doodles/2013/200th_anniversary_of_chiles_national_library_-2065005-hp.jpg,2013,8,19
Indonesia Independence Day 2013,http://www.google.com/logos/doodles/2013/indonesia_independence_day_2013-2014005-hp.jpg,2013,8,17
KR Liberation Day,http://www.google.com/logos/doodles/2013/kr_liberation_day-2012005-hp.jpg,2013,8,15
Edith Nesbit's 155th Birthday,http://www.google.com/logos/doodles/2013/edith_nesbits_89th_birthday-2009006.2-hp.jpg,2013,8,15
Ivan Mestrovic's 130th Birthday,http://www.google.com/logos/doodles/2013/ivan_mestrovics_130th_birthday-2011005-hp.jpg,2013,8,15
India Independence Day 2013,http://www.google.com/logos/doodles/2013/india_independence_day_2013-2013005.2-hp.jpg,2013,8,15
Pakistan Independence Day 2013,http://www.google.com/logos/doodles/2013/pakistan_independence_day_2013-2071005-hp.jpg,2013,8,14
Qixi Festival / Chilseok ,http://www.google.com/logos/doodles/2013/qixi_festival__chilseok_-2009005-hp.jpg,2013,8,13
Erwin Schrödinger's 126th Birthday,http://www.google.com/logos/doodles/2013/erwin_schrdingers_126th_birthday-2002007-hp.jpg,2013,8,12
Singapore National Day 2013,http://www.google.com/logos/doodles/2013/singapore_national_day_2013-2004007-hp.jpg,2013,8,9
Wilbur Norman Christiansen's 100th Birthday,http://www.google.com/logos/doodles/2013/wilbur_norman_christiansens_100th_birthday-2007005-hp.jpg,2013,8,9
Mugunghwa Day,http://www.google.com/logos/doodles/2013/mugunghwa_day-2006005-hp.jpg,2013,8,8
Abebe Bikila's 81st Birthday,http://www.google.com/logos/doodles/2013/abebe_bikilas_81st_birthday-2064005.2-hp.jpg,2013,8,7
Maria Mitchell's 195th Birthday,http://www.google.com/logos/doodles/2013/maria_mitchells_195th_birthday-2005006.2-hp.jpg,2013,8,1
Swiss National Day 2013,http://www.google.com/logos/doodles/2013/swiss_national_day_2013-2002006-hp.jpg,2013,8,1
Austria Elections 2013,http://www.google.com/logos/doodles/2013/austria-elections-2013-6542922040213504-hp.jpg,2013,9,29
